"id","tx","date"
5547,83,"2023-10-25"
5549,426.74,"2023-10-25"
5550,1050.92,"2023-10-25"
5551,735.88,"2023-10-25"
5551,7438.86,"2023-10-25"
5551,1256.82,"2023-10-25"
5552,34.35,"2023-10-25"
5553,600.22,"2023-10-25"
5553,2070.09,"2023-10-25"
5554,128.53,"2023-10-25"
5555,2990.44,"2023-10-25"
5555,1048.08,"2023-10-25"
5557,20.39,"2023-10-25"
5558,28.89,"2023-10-25"
5558,1004.99,"2023-10-25"
5561,1974.75,"2023-10-25"
5561,926.69,"2023-10-25"
5562,65.88,"2023-10-25"
5562,284.31,"2023-10-25"
5563,252.48,"2023-10-25"
5563,3565.11,"2023-10-25"
5564,222.97,"2023-10-25"
5565,204.07,"2023-10-25"
5565,247.12,"2023-10-25"
5565,144.56,"2023-10-25"
5567,1813.34,"2023-10-25"
5570,61.29,"2023-10-25"
5571,39.33,"2023-10-25"
5571,286.16,"2023-10-25"
5571,142.14,"2023-10-25"
5571,215.92,"2023-10-25"
5572,38.47,"2023-10-25"
5572,239.28,"2023-10-25"
5573,410.87,"2023-10-25"
5573,250.88,"2023-10-25"
5574,51.05,"2023-10-25"
5576,501.8,"2023-10-25"
5576,108.83,"2023-10-25"
5576,485.37,"2023-10-25"
5576,784.81,"2023-10-25"
5577,249.08,"2023-10-25"
5577,220.15,"2023-10-25"
5578,719.29,"2023-10-25"
5578,67.15,"2023-10-25"
5578,339.31,"2023-10-25"
5579,259.7,"2023-10-25"
5580,114.69,"2023-10-25"
5580,30.27,"2023-10-25"
5581,3770.79,"2023-10-25"
5581,2861.26,"2023-10-25"
5582,176.59,"2023-10-25"
5583,243.09,"2023-10-25"
5584,491.39,"2023-10-25"
5584,1726.32,"2023-10-25"
5585,101.83,"2023-10-25"
5587,171.69,"2023-10-25"
5588,165.87,"2023-10-25"
5589,87.57,"2023-10-25"
5589,295.25,"2023-10-25"
5590,97.53,"2023-10-25"
5590,363.31,"2023-10-25"
5590,1114.13,"2023-10-25"
5591,180.6,"2023-10-25"
5594,266.34,"2023-10-25"
5594,270.81,"2023-10-25"
5595,378.73,"2023-10-25"
5596,141.47,"2023-10-25"
5597,240.61,"2023-10-25"
5598,58.7,"2023-10-25"
5599,324.86,"2023-10-25"
5600,203.7,"2023-10-25"
5601,57.77,"2023-10-25"
5606,82.92,"2023-10-25"
5607,258.37,"2023-10-25"
5607,48,"2023-10-25"
5607,51.6,"2023-10-25"
5608,2018.69,"2023-10-25"
5608,760.96,"2023-10-25"
5609,23.53,"2023-10-25"
5610,505.73,"2023-10-25"
5610,133.76,"2023-10-25"
5611,58.73,"2023-10-25"
5612,5571.99,"2023-10-25"
5613,31.47,"2023-10-25"
5615,57.63,"2023-10-25"
5615,288.28,"2023-10-25"
5616,120.29,"2023-10-25"
5616,3159.08,"2023-10-25"
5617,137.43,"2023-10-25"
5618,906.96,"2023-10-25"
5619,150.35,"2023-10-25"
5620,302.83,"2023-10-25"
5620,582.16,"2023-10-25"
5621,49.75,"2023-10-25"
5622,158.42,"2023-10-25"
5625,108.42,"2023-10-25"
5625,159.86,"2023-10-25"
5626,213.74,"2023-10-25"
5626,96.35,"2023-10-25"
5626,15.6,"2023-10-25"
5627,343.31,"2023-10-25"
5629,1715.22,"2023-10-25"
5629,245.15,"2023-10-25"
5630,161.99,"2023-10-25"
5632,948.88,"2023-10-25"
5632,300.66,"2023-10-25"
5632,60.6,"2023-10-25"
5633,310.46,"2023-10-25"
5634,320.53,"2023-10-25"
5635,44.63,"2023-10-25"
5638,25.32,"2023-10-25"
5638,167.9,"2023-10-25"
5639,621.07,"2023-10-25"
5639,1843.93,"2023-10-25"
5641,1419.92,"2023-10-25"
5642,1309.22,"2023-10-25"
5644,1062.74,"2023-10-25"
5644,362.79,"2023-10-25"
5646,91.93,"2023-10-25"
5648,293.32,"2023-10-25"
5649,721.57,"2023-10-25"
5649,363.34,"2023-10-25"
5651,364.74,"2023-10-25"
5651,81.11,"2023-10-25"
5651,204.14,"2023-10-25"
5651,289.36,"2023-10-25"
5652,588,"2023-10-25"
5652,549.61,"2023-10-25"
5654,181.15,"2023-10-25"
5654,238.35,"2023-10-25"
5655,717.26,"2023-10-25"
5657,252.32,"2023-10-25"
5657,44.6,"2023-10-25"
5658,37.86,"2023-10-25"
5659,341.57,"2023-10-25"
5659,221.02,"2023-10-25"
5659,252.1,"2023-10-25"
5659,65.29,"2023-10-25"
5659,276.99,"2023-10-25"
5660,1646.55,"2023-10-25"
5663,1116.09,"2023-10-25"
5666,683.9,"2023-10-25"
5667,562.67,"2023-10-25"
5669,4984,"2023-10-25"
5670,1911.42,"2023-10-25"
5673,235.34,"2023-10-25"
5673,76.42,"2023-10-25"
5673,255.27,"2023-10-25"
5673,140.06,"2023-10-25"
5673,81.96,"2023-10-25"
5675,303.37,"2023-10-25"
5676,403.11,"2023-10-25"
5676,322.54,"2023-10-25"
5676,241.97,"2023-10-25"
5677,71.28,"2023-10-25"
5677,258.37,"2023-10-25"
5677,372.78,"2023-10-25"
5677,210.26,"2023-10-25"
5678,10015.75,"2023-10-25"
5679,74.8,"2023-10-25"
5679,285.72,"2023-10-25"
5684,29.46,"2023-10-25"
5685,3451.52,"2023-10-25"
5685,103.94,"2023-10-25"
5689,45.1,"2023-10-25"
5690,61.48,"2023-10-25"
5690,200.88,"2023-10-25"
5691,397.4,"2023-10-25"
5691,653.74,"2023-10-25"
5692,226.28,"2023-10-25"
5693,145.03,"2023-10-25"
5693,196.24,"2023-10-25"
5694,61.53,"2023-10-25"
5694,91.57,"2023-10-25"
5695,106.41,"2023-10-25"
5698,914.81,"2023-10-25"
5701,110.23,"2023-10-25"
5702,92.21,"2023-10-25"
5703,305.82,"2023-10-25"
5703,356.09,"2023-10-25"
5704,161.41,"2023-10-25"
5705,577.01,"2023-10-25"
5706,81.76,"2023-10-25"
5706,646.43,"2023-10-25"
5707,69.87,"2023-10-25"
5707,341.37,"2023-10-25"
5708,75.27,"2023-10-25"
5709,676.25,"2023-10-25"
5709,178.54,"2023-10-25"
5709,63.86,"2023-10-25"
5709,117.35,"2023-10-25"
5711,218.65,"2023-10-25"
5711,170.06,"2023-10-25"
5711,31.02,"2023-10-25"
5712,5610.57,"2023-10-25"
5714,177.85,"2023-10-25"
5714,34.44,"2023-10-25"
5715,289.98,"2023-10-25"
5716,93.59,"2023-10-25"
5718,404.55,"2023-10-25"
5719,300.98,"2023-10-25"
5719,28.48,"2023-10-25"
5720,291.89,"2023-10-25"
5721,111.6,"2023-10-25"
5722,106.22,"2023-10-25"
5723,155.42,"2023-10-25"
5724,196.89,"2023-10-25"
5726,135.36,"2023-10-25"
5727,2866.19,"2023-10-25"
5727,347.76,"2023-10-25"
5727,793.34,"2023-10-25"
5729,243.97,"2023-10-25"
5730,1840.33,"2023-10-25"
5730,7415.53,"2023-10-25"
5730,1803.23,"2023-10-25"
5731,631.24,"2023-10-25"
5732,42.78,"2023-10-25"
5732,215.25,"2023-10-25"
5733,171.29,"2023-10-25"
5734,71.09,"2023-10-25"
5734,990.26,"2023-10-25"
5735,82.29,"2023-10-25"
5736,298.21,"2023-10-25"
5736,489.34,"2023-10-25"
5736,1170.07,"2023-10-25"
5736,294.01,"2023-10-25"
5737,164.72,"2023-10-25"
5737,20.31,"2023-10-25"
5737,269.8,"2023-10-25"
5737,172.7,"2023-10-25"
5738,764.72,"2023-10-25"
5738,1469.35,"2023-10-25"
5741,30.31,"2023-10-25"
5741,176.66,"2023-10-25"
5741,57.96,"2023-10-25"
5741,461.89,"2023-10-25"
5742,152.48,"2023-10-25"
5744,276.67,"2023-10-25"
5745,853.79,"2023-10-25"
5748,5942.67,"2023-10-25"
5751,63.24,"2023-10-25"
5751,770.76,"2023-10-25"
5752,1328.66,"2023-10-25"
5752,355.18,"2023-10-25"
5753,161.6,"2023-10-25"
5753,132.47,"2023-10-25"
5755,151.36,"2023-10-25"
5756,195.02,"2023-10-25"
5756,262.71,"2023-10-25"
5758,971.23,"2023-10-25"
5760,1673.32,"2023-10-25"
5762,247.15,"2023-10-25"
5762,284.39,"2023-10-25"
5763,523.52,"2023-10-25"
5764,472.46,"2023-10-25"
5764,85.61,"2023-10-25"
5764,169.7,"2023-10-25"
5765,124.42,"2023-10-25"
5765,75.97,"2023-10-25"
5766,779.04,"2023-10-25"
5767,221.65,"2023-10-25"
5767,35.83,"2023-10-25"
5768,182.58,"2023-10-25"
5769,30.62,"2023-10-25"
5770,168.29,"2023-10-25"
5771,89.24,"2023-10-25"
5772,102.08,"2023-10-25"
5772,88.6,"2023-10-25"
5773,64.51,"2023-10-25"
5774,405.89,"2023-10-25"
5775,886.1,"2023-10-25"
5776,158.05,"2023-10-25"
5776,404.32,"2023-10-25"
5777,176.84,"2023-10-25"
5777,164.63,"2023-10-25"
5777,51.97,"2023-10-25"
5778,357.93,"2023-10-25"
5778,657.25,"2023-10-25"
5778,275.54,"2023-10-25"
5780,106.49,"2023-10-25"
5781,380.2,"2023-10-25"
5783,15.25,"2023-10-25"
5784,623.27,"2023-10-25"
5784,1290.45,"2023-10-25"
5784,9452.18,"2023-10-25"
5786,53.51,"2023-10-25"
5789,659.93,"2023-10-25"
5791,91.81,"2023-10-25"
5792,129.74,"2023-10-25"
5792,266.9,"2023-10-25"
5793,263.72,"2023-10-25"
5793,104.16,"2023-10-25"
5796,182.32,"2023-10-25"
5797,1324.03,"2023-10-25"
5797,443.11,"2023-10-25"
5797,280.95,"2023-10-25"
5800,225.38,"2023-10-25"
5800,161.6,"2023-10-25"
5802,155.68,"2023-10-25"
5802,877.55,"2023-10-25"
5802,490.35,"2023-10-25"
5802,287.94,"2023-10-25"
5804,43.91,"2023-10-25"
5805,65.58,"2023-10-25"
5805,731.19,"2023-10-25"
5806,4883.94,"2023-10-25"
5807,264.67,"2023-10-25"
5808,418.02,"2023-10-25"
5809,1027.47,"2023-10-25"
5810,740.65,"2023-10-25"
5810,138.49,"2023-10-25"
5810,270.46,"2023-10-25"
5811,5609.36,"2023-10-25"
5812,516.54,"2023-10-25"
5813,143.1,"2023-10-25"
5813,504.36,"2023-10-25"
5813,82.45,"2023-10-25"
5815,237.34,"2023-10-25"
5815,101.04,"2023-10-25"
5821,242.63,"2023-10-25"
5821,43.4,"2023-10-25"
5822,302.25,"2023-10-25"
5823,974.09,"2023-10-25"
5823,1013.98,"2023-10-25"
5824,131.42,"2023-10-25"
5824,1591.47,"2023-10-25"
5824,85.38,"2023-10-25"
5825,277.33,"2023-10-25"
5826,41.42,"2023-10-25"
5826,223.72,"2023-10-25"
5827,246.62,"2023-10-25"
5827,43.99,"2023-10-25"
5830,167.15,"2023-10-25"
5832,1553.94,"2023-10-25"
5833,251.97,"2023-10-25"
5835,1469.98,"2023-10-25"
5836,84.65,"2023-10-25"
5839,38.77,"2023-10-25"
5839,669.76,"2023-10-25"
5840,128.53,"2023-10-25"
5841,4864.58,"2023-10-25"
5841,191.95,"2023-10-25"
5841,10626.13,"2023-10-25"
5842,59.65,"2023-10-25"
5842,132.85,"2023-10-25"
5844,351.37,"2023-10-25"
5844,203.08,"2023-10-25"
5845,74,"2023-10-25"
5846,14.34,"2023-10-25"
5847,188.99,"2023-10-25"
5847,74.97,"2023-10-25"
5848,8.22,"2023-10-25"
5848,106.03,"2023-10-25"
5848,240.04,"2023-10-25"
5849,80.19,"2023-10-25"
5849,147.49,"2023-10-25"
5850,260.12,"2023-10-25"
5850,30.33,"2023-10-25"
5850,619.75,"2023-10-25"
5851,1267.09,"2023-10-25"
5854,3406.06,"2023-10-25"
5854,718.91,"2023-10-25"
5855,960.58,"2023-10-25"
5856,115.62,"2023-10-25"
5860,88.73,"2023-10-25"
5860,243.19,"2023-10-25"
5860,190.88,"2023-10-25"
5860,37.18,"2023-10-25"
5861,3320.16,"2023-10-25"
5861,2392.49,"2023-10-25"
5861,1927.15,"2023-10-25"
5861,1277.36,"2023-10-25"
5862,95.33,"2023-10-25"
5866,59.5,"2023-10-25"
5867,65.48,"2023-10-25"
5868,114.46,"2023-10-25"
5868,8215.64,"2023-10-25"
5869,1177.45,"2023-10-25"
5870,61.52,"2023-10-25"
5872,136.02,"2023-10-25"
5873,922.69,"2023-10-25"
5873,958.11,"2023-10-25"
5874,123.69,"2023-10-25"
5874,309.02,"2023-10-25"
5876,138.23,"2023-10-25"
5877,1508.76,"2023-10-25"
5878,324.76,"2023-10-25"
5878,247.09,"2023-10-25"
5879,155.68,"2023-10-25"
5880,299.81,"2023-10-25"
5881,17.22,"2023-10-25"
5881,113.65,"2023-10-25"
5883,732.9,"2023-10-25"
5885,1709.63,"2023-10-25"
5886,824.23,"2023-10-25"
5886,140.52,"2023-10-25"
5886,70.66,"2023-10-25"
5887,60.14,"2023-10-25"
5887,161.98,"2023-10-25"
5887,41.24,"2023-10-25"
5888,4766.03,"2023-10-25"
5889,205.13,"2023-10-25"
5890,914.59,"2023-10-25"
5890,4483.53,"2023-10-25"
5890,1627.42,"2023-10-25"
5891,834.98,"2023-10-25"
5891,200.18,"2023-10-25"
5892,309.51,"2023-10-25"
5892,735.21,"2023-10-25"
5892,795.81,"2023-10-25"
5893,2017.98,"2023-10-25"
5893,449.27,"2023-10-25"
5895,208.83,"2023-10-25"
5896,900.04,"2023-10-25"
5897,642.14,"2023-10-25"
5897,77.07,"2023-10-25"
5898,1366.79,"2023-10-25"
5898,1036.23,"2023-10-25"
5898,571.84,"2023-10-25"
5899,56.65,"2023-10-25"
5900,76.88,"2023-10-25"
5901,53.32,"2023-10-25"
5902,402.77,"2023-10-25"
5902,167.62,"2023-10-25"
5903,184.01,"2023-10-25"
5903,147.57,"2023-10-25"
5903,125.86,"2023-10-25"
5904,225.72,"2023-10-25"
5906,165.58,"2023-10-25"
5906,100.83,"2023-10-25"
5907,598.6,"2023-10-25"
5907,499.86,"2023-10-25"
5907,132.6,"2023-10-25"
5908,1151.41,"2023-10-25"
5910,154.97,"2023-10-25"
5911,246.74,"2023-10-25"
5911,442.85,"2023-10-25"
5911,51.62,"2023-10-25"
5912,148.84,"2023-10-25"
5914,40.79,"2023-10-25"
5916,96.14,"2023-10-25"
5917,238.75,"2023-10-25"
5917,140.19,"2023-10-25"
5919,72.39,"2023-10-25"
5919,186.07,"2023-10-25"
5920,2014.44,"2023-10-25"
5921,150.56,"2023-10-25"
5921,117.52,"2023-10-25"
5922,93.49,"2023-10-25"
5923,4337.96,"2023-10-25"
5924,26.16,"2023-10-25"
5924,205.36,"2023-10-25"
5925,218.51,"2023-10-25"
5926,100.42,"2023-10-25"
5927,1065.51,"2023-10-25"
5927,1263.1,"2023-10-25"
5927,1334.68,"2023-10-25"
5927,1201.28,"2023-10-25"
5928,277.48,"2023-10-25"
5928,7350.97,"2023-10-25"
5930,1309.12,"2023-10-25"
5932,175.67,"2023-10-25"
5935,410.98,"2023-10-25"
5935,2838.2,"2023-10-25"
5936,222.3,"2023-10-25"
5936,299.55,"2023-10-25"
5936,245.64,"2023-10-25"
5937,435.59,"2023-10-25"
5938,266.15,"2023-10-25"
5939,176.41,"2023-10-25"
5940,237.6,"2023-10-25"
5941,2675.66,"2023-10-25"
5941,1505.22,"2023-10-25"
5941,795.48,"2023-10-25"
5942,2307.85,"2023-10-25"
5942,801.25,"2023-10-25"
5944,46.96,"2023-10-25"
5945,1754.38,"2023-10-25"
5945,154.17,"2023-10-25"
5945,135.16,"2023-10-25"
5945,1240.24,"2023-10-25"
5946,983.58,"2023-10-25"
5949,25.4,"2023-10-25"
5949,129.95,"2023-10-25"
5949,16.01,"2023-10-25"
5950,84.81,"2023-10-25"
5950,124.67,"2023-10-25"
5951,165.08,"2023-10-25"
5951,55.53,"2023-10-25"
5953,861.9,"2023-10-25"
5955,125.31,"2023-10-25"
5956,60.16,"2023-10-25"
5956,120.41,"2023-10-25"
5957,59.96,"2023-10-25"
5957,11.82,"2023-10-25"
5957,167.89,"2023-10-25"
5958,136.26,"2023-10-25"
5958,33.17,"2023-10-25"
5959,314.56,"2023-10-25"
5959,508.24,"2023-10-25"
5959,233.37,"2023-10-25"
5960,217,"2023-10-25"
5963,138.9,"2023-10-25"
5963,117.2,"2023-10-25"
5963,247.08,"2023-10-25"
5963,88.8,"2023-10-25"
5963,355.66,"2023-10-25"
5963,113.94,"2023-10-25"
5964,312.17,"2023-10-25"
5965,15543.97,"2023-10-25"
5965,1918.41,"2023-10-25"
5965,978.61,"2023-10-25"
5965,5036.33,"2023-10-25"
5965,1146,"2023-10-25"
5965,3631.43,"2023-10-25"
5966,97.78,"2023-10-25"
5966,169.44,"2023-10-25"
5968,292.89,"2023-10-25"
5968,165.64,"2023-10-25"
5968,1382.37,"2023-10-25"
5969,117.56,"2023-10-25"
5970,1293.56,"2023-10-25"
5970,2558.47,"2023-10-25"
5972,2814.75,"2023-10-25"
5972,1582.83,"2023-10-25"
5972,1203.41,"2023-10-25"
5973,420.27,"2023-10-25"
5975,286.65,"2023-10-25"
5975,548.58,"2023-10-25"
5977,102.46,"2023-10-25"
5978,1230.25,"2023-10-25"
5979,1283.93,"2023-10-25"
5979,98.95,"2023-10-25"
5980,114.85,"2023-10-25"
5981,88.19,"2023-10-25"
5981,655.05,"2023-10-25"
5981,248.18,"2023-10-25"
5984,2199.13,"2023-10-25"
5986,583.78,"2023-10-25"
5986,7382.09,"2023-10-25"
5986,4065.91,"2023-10-25"
5987,288.5,"2023-10-25"
5991,1105.07,"2023-10-25"
5991,238.36,"2023-10-25"
5991,136.37,"2023-10-25"
5993,99.67,"2023-10-25"
5994,526.45,"2023-10-25"
5995,1555.52,"2023-10-25"
5995,866.64,"2023-10-25"
5995,660.45,"2023-10-25"
5995,5114.15,"2023-10-25"
5996,343.47,"2023-10-25"
5996,99.71,"2023-10-25"
5996,302.08,"2023-10-25"
5997,362.81,"2023-10-25"
5997,3945.79,"2023-10-25"
5998,46.92,"2023-10-25"
5998,491.17,"2023-10-25"
5998,131.58,"2023-10-25"
5999,45.68,"2023-10-25"
5999,275.73,"2023-10-25"
6000,770,"2023-10-25"
6000,148.76,"2023-10-25"
6000,331.41,"2023-10-25"
6001,155.91,"2023-10-25"
6002,243.65,"2023-10-25"
6003,115.65,"2023-10-25"
6004,100.57,"2023-10-25"
6006,65.61,"2023-10-25"
6006,165.57,"2023-10-25"
6008,96.55,"2023-10-25"
6008,386.38,"2023-10-25"
6008,223.61,"2023-10-25"
6009,17.95,"2023-10-25"
6009,7.92,"2023-10-25"
6009,26.04,"2023-10-25"
6009,46.94,"2023-10-25"
6009,90.37,"2023-10-25"
6011,1970.83,"2023-10-25"
6012,42.64,"2023-10-25"
6013,20.32,"2023-10-25"
6013,216.25,"2023-10-25"
6014,212.19,"2023-10-25"
6014,81.1,"2023-10-25"
6015,218.45,"2023-10-25"
6016,145.14,"2023-10-25"
6016,1037.25,"2023-10-25"
6016,170.52,"2023-10-25"
6017,51.1,"2023-10-25"
6017,364.01,"2023-10-25"
6019,376.3,"2023-10-25"
6020,389.75,"2023-10-25"
6020,352.22,"2023-10-25"
6020,40.53,"2023-10-25"
6021,440.16,"2023-10-25"
6021,92.21,"2023-10-25"
6021,308.01,"2023-10-25"
6021,313.63,"2023-10-25"
6024,173.59,"2023-10-25"
6026,91.21,"2023-10-25"
6026,97.68,"2023-10-25"
6026,92.69,"2023-10-25"
6026,639.41,"2023-10-25"
6027,39.82,"2023-10-25"
6027,29.17,"2023-10-25"
6028,303.34,"2023-10-25"
6029,111.56,"2023-10-25"
6031,116.38,"2023-10-25"
6031,772.2,"2023-10-25"
6031,12.06,"2023-10-25"
6032,63.22,"2023-10-25"
6033,225.48,"2023-10-25"
6034,297.82,"2023-10-25"
6035,3979.12,"2023-10-25"
6035,5657.05,"2023-10-25"
6035,1832.28,"2023-10-25"
6036,293.75,"2023-10-25"
6037,282.48,"2023-10-25"
6039,573.81,"2023-10-25"
6040,185.61,"2023-10-25"
6040,270.54,"2023-10-25"
6041,1506.02,"2023-10-25"
6041,2651.86,"2023-10-25"
6042,416.05,"2023-10-25"
6042,154.79,"2023-10-25"
6043,139.19,"2023-10-25"
6045,52.92,"2023-10-25"
6045,44.41,"2023-10-25"
6045,50.79,"2023-10-25"
6046,152.02,"2023-10-25"
6047,350.09,"2023-10-25"
6052,9.39,"2023-10-25"
6057,820.25,"2023-10-25"
6059,583.8,"2023-10-25"
6059,199.18,"2023-10-25"
6060,216.85,"2023-10-25"
6060,169.97,"2023-10-25"
6060,211.49,"2023-10-25"
6062,130.02,"2023-10-25"
6062,321.64,"2023-10-25"
6062,311.41,"2023-10-25"
6062,1198.86,"2023-10-25"
6064,474.55,"2023-10-25"
6064,2375.03,"2023-10-25"
6069,364.82,"2023-10-25"
6069,874.46,"2023-10-25"
6071,269.47,"2023-10-25"
6071,186.82,"2023-10-25"
6074,312.82,"2023-10-25"
6074,931.92,"2023-10-25"
6077,278.34,"2023-10-25"
6077,369.88,"2023-10-25"
6079,25.73,"2023-10-25"
6081,916.82,"2023-10-25"
6082,360.78,"2023-10-25"
6082,182.51,"2023-10-25"
6082,334.76,"2023-10-25"
6082,698.74,"2023-10-25"
6083,362,"2023-10-25"
6084,298.15,"2023-10-25"
6084,626.95,"2023-10-25"
6084,304.47,"2023-10-25"
6085,625.35,"2023-10-25"
6085,49.36,"2023-10-25"
6086,2706.44,"2023-10-25"
6086,67.77,"2023-10-25"
6087,78.57,"2023-10-25"
6087,237.3,"2023-10-25"
6088,1534.49,"2023-10-25"
6089,151.57,"2023-10-25"
6089,345.15,"2023-10-25"
6090,87.29,"2023-10-25"
6092,569.26,"2023-10-25"
6093,40.78,"2023-10-25"
6094,291.41,"2023-10-25"
6095,902.36,"2023-10-25"
6095,596.74,"2023-10-25"
6097,2894.64,"2023-10-25"
6103,190.84,"2023-10-25"
6103,58.99,"2023-10-25"
6104,598.18,"2023-10-25"
6105,69.56,"2023-10-25"
6106,392.01,"2023-10-25"
6108,100.52,"2023-10-25"
6108,187.12,"2023-10-25"
6109,78.68,"2023-10-25"
6110,215.94,"2023-10-25"
6110,1580.73,"2023-10-25"
6111,4328.39,"2023-10-25"
6112,257.76,"2023-10-25"
6113,1811,"2023-10-25"
6113,640.09,"2023-10-25"
6114,843.37,"2023-10-25"
6115,68.84,"2023-10-25"
6115,516.93,"2023-10-25"
6115,785.51,"2023-10-25"
6115,409.12,"2023-10-25"
6118,33.32,"2023-10-25"
6120,150.47,"2023-10-25"
6121,143.46,"2023-10-25"
6122,566.39,"2023-10-25"
6125,80.3,"2023-10-25"
6126,240.27,"2023-10-25"
6126,168.06,"2023-10-25"
6129,150.25,"2023-10-25"
6129,190.16,"2023-10-25"
6129,171.06,"2023-10-25"
6129,352.49,"2023-10-25"
6130,93.69,"2023-10-25"
6133,1139.4,"2023-10-25"
6133,545.4,"2023-10-25"
6133,161.33,"2023-10-25"
6134,56.03,"2023-10-25"
6135,153.57,"2023-10-25"
6135,163.73,"2023-10-25"
6136,244.35,"2023-10-25"
6136,140.76,"2023-10-25"
6137,558.22,"2023-10-25"
6137,10167.7,"2023-10-25"
6138,85.37,"2023-10-25"
6139,607.04,"2023-10-25"
6140,22.43,"2023-10-25"
6141,77.7,"2023-10-25"
6142,48.52,"2023-10-25"
6143,1204.78,"2023-10-25"
6143,5920.27,"2023-10-25"
6144,136.99,"2023-10-25"
6144,228.04,"2023-10-25"
6146,143.36,"2023-10-25"
6147,2397.5,"2023-10-25"
6147,441.62,"2023-10-25"
6147,652.67,"2023-10-25"
6149,181.97,"2023-10-25"
6150,54.83,"2023-10-25"
6151,169.85,"2023-10-25"
6151,97.93,"2023-10-25"
6154,639.13,"2023-10-25"
6154,77.4,"2023-10-25"
6155,1656.63,"2023-10-25"
6156,340.42,"2023-10-25"
6156,235.83,"2023-10-25"
6157,657.14,"2023-10-25"
6159,159.19,"2023-10-25"
6159,745.12,"2023-10-25"
6161,174.64,"2023-10-25"
6161,444.14,"2023-10-25"
6161,747.12,"2023-10-25"
6162,244.55,"2023-10-25"
6162,33.99,"2023-10-25"
6163,338.71,"2023-10-25"
6164,910.27,"2023-10-25"
6164,259.62,"2023-10-25"
6164,229.84,"2023-10-25"
6165,2136.32,"2023-10-25"
6166,335.13,"2023-10-25"
6166,936.04,"2023-10-25"
6167,100.38,"2023-10-25"
6167,1040.58,"2023-10-25"
6171,640.34,"2023-10-25"
6171,368.22,"2023-10-25"
6172,95.68,"2023-10-25"
6172,270.56,"2023-10-25"
6174,33.24,"2023-10-25"
6174,440.54,"2023-10-25"
6175,312.76,"2023-10-25"
6176,291.46,"2023-10-25"
6179,140.85,"2023-10-25"
6180,402.64,"2023-10-25"
6180,815.13,"2023-10-25"
6180,29.18,"2023-10-25"
6182,214.06,"2023-10-25"
6183,273.83,"2023-10-25"
6184,53.14,"2023-10-25"
6186,3169.5,"2023-10-25"
6186,5778.57,"2023-10-25"
6188,893.47,"2023-10-25"
6190,231.33,"2023-10-25"
6190,872.1,"2023-10-25"
6190,234.77,"2023-10-25"
6191,192.56,"2023-10-25"
6191,199.53,"2023-10-25"
6192,340.11,"2023-10-25"
6194,462.55,"2023-10-25"
6197,59.98,"2023-10-25"
6197,265.04,"2023-10-25"
6198,129.72,"2023-10-25"
6199,226.37,"2023-10-25"
6199,66.86,"2023-10-25"
6199,78.15,"2023-10-25"
6200,184.51,"2023-10-25"
6200,40.16,"2023-10-25"
6201,103.52,"2023-10-25"
6201,7.65,"2023-10-25"
6201,177.67,"2023-10-25"
6202,1032.36,"2023-10-25"
6204,426.81,"2023-10-25"
6205,174.9,"2023-10-25"
6205,68.11,"2023-10-25"
6208,247.47,"2023-10-25"
6209,240.27,"2023-10-25"
6210,226.67,"2023-10-25"
6210,190.01,"2023-10-25"
6210,391.49,"2023-10-25"
6210,32.07,"2023-10-25"
6211,126.16,"2023-10-25"
6211,148.77,"2023-10-25"
6212,52.02,"2023-10-25"
6212,286.98,"2023-10-25"
6213,1847.82,"2023-10-25"
6214,860.4,"2023-10-25"
6214,759.01,"2023-10-25"
6214,6390.06,"2023-10-25"
6214,3216.51,"2023-10-25"
6214,209.73,"2023-10-25"
6215,119.6,"2023-10-25"
6216,117.84,"2023-10-25"
6216,192.64,"2023-10-25"
6216,152.57,"2023-10-25"
6217,270.08,"2023-10-25"
6218,154.01,"2023-10-25"
6218,394.82,"2023-10-25"
6219,614.79,"2023-10-25"
6219,21.94,"2023-10-25"
6220,882.56,"2023-10-25"
6220,81.92,"2023-10-25"
6221,20.09,"2023-10-25"
6221,675.77,"2023-10-25"
6224,148,"2023-10-25"
6224,663.66,"2023-10-25"
6224,115.61,"2023-10-25"
6225,437.26,"2023-10-25"
6226,203.57,"2023-10-25"
6227,283.52,"2023-10-25"
6228,74.03,"2023-10-25"
6228,634.1,"2023-10-25"
6228,204.8,"2023-10-25"
6228,433.05,"2023-10-25"
6229,1276.48,"2023-10-25"
6229,332.02,"2023-10-25"
6231,297.89,"2023-10-25"
6232,1491.35,"2023-10-25"
6234,53.88,"2023-10-25"
6236,1006.85,"2023-10-25"
6236,1635.61,"2023-10-25"
6236,24906.15,"2023-10-25"
6239,193.72,"2023-10-25"
6240,30.51,"2023-10-25"
6241,296.42,"2023-10-25"
6243,136.48,"2023-10-25"
6243,106.5,"2023-10-25"
6244,639.77,"2023-10-25"
6245,293.64,"2023-10-25"
6245,262.03,"2023-10-25"
6246,366.53,"2023-10-25"
6248,832.3,"2023-10-25"
6249,233.59,"2023-10-25"
6251,924.53,"2023-10-25"
6252,1887.28,"2023-10-25"
6252,155.05,"2023-10-25"
6253,2403.55,"2023-10-25"
6254,26.32,"2023-10-25"
6255,23.61,"2023-10-25"
6259,115.03,"2023-10-25"
6260,6658.91,"2023-10-25"
6263,137.1,"2023-10-25"
6264,185.5,"2023-10-25"
6266,91.46,"2023-10-25"
